"id","participant_id","trial_num","graph_type","graph_fctr","x1","y1","x2","y2","time1","time2","confidence","num_redos","reflection"
"2555","325","3","1","striped dolphin populations","15.93","11.67","20.13","10.80","15838","22162","6","0","none"
"2556","325","4","3","cancer death rates","16.07","16.60","20.07","17.07","13845","19211","7","0","patterns"
"2557","325","5","0","amount of books published","16.00","20.07","20.07","17.87","12816","19340","7","0","none"
"2558","325","6","2","amounts spent on advertising directly to children","15.87","11.00","20.07","12.93","12277","0","6","1","none"
"2559","325","7","1","students who eat breakfast","16.00","12.00","19.87","10.87","8549","10835","3","0","none"
"2560","325","8","3","population of males over 80","15.93","16.27","20.07","16.20","16239","18275","4","0","patternsn"
"2561","326","1","2","percentage of workers who will have adequate health service","15.93","12.53","20.20","15.67","45802","48308","5","0","none"
"2562","326","2","0","amount of books published","16.53","20.60","19.93","17.27","24156","31943","5","0","none"
"2563","326","3","1","traffic accident health rate per 10,000 accidents","16.20","10.93","20.33","10.13","29599","32920","7","1","none"
"2564","326","4","3","cancer death rates","16.27","17.20","19.93","18.87","18266","22810","6","0","There's a trend that it is increasing every two years"
"2565","326","5","2","amounts spent on advertising directly to children","15.73","13.20","19.13","17.80","14419","16527","7","0","none"
"2566","326","6","0","global burglary rates","16.27","21.00","19.40","16.80","28878","32547","6","0","none"
"2567","326","7","1","students who eat breakfast","15.80","9.87","20.20","7.20","20286","22459","6","0","none"
"2568","326","8","3","population of males over 80","16.20","18.13","20.07","19.20","37169","39737","6","0","If it was at 1.1% in 2011 then it would increase due to others reaching the age 80 or over 80 already. "
"2569","327","1","0","amount of books published","14.93","22.80","19.87","21.93","80211","0","1","1","none"
"2570","327","2","3","cancer death rates","15.13","17.27","20.00","17.40","47022","61039","1","0","none"
"2571","327","3","2","death rate for the world population","15.87","10.53","19.93","12.47","43902","50843","1","0","none"
"2572","327","4","1","striped dolphin populations","15.07","12.20","20.00","13.00","18245","20754","1","0","The population size may fluctuate due to variables, of which I am unaware. "
"2573","327","5","0","global economy growth rates","15.00","23.80","20.07","24.47","27112","39284","1","0","none"
"2574","327","6","3","population of males over 80","15.93","17.13","20.07","18.20","23545","29879","2","0","none"
"2575","327","7","2","percentage of workers who will have adequate health service","14.93","11.27","19.87","11.67","43692","51353","1","0","none"
"2576","327","8","1","yields of sunflower seed (kg/hectare)","15.00","12.53","20.00","13.40","17987","26244","1","0","Market dynamics"
"2577","328","1","2","percentage of workers who will have adequate health service","16.00","15.20","19.93","22.07","47825","0","6","1","none"
"2578","328","2","0","global burglary rates","15.87","19.20","19.93","13.13","35271","45344","5","1","none"
"2579","328","3","3","cancer death rates","16.00","17.13","20.00","18.07","25876","36460","4","1","none"
"2580","328","4","1","traffic accident health rate per 10,000 accidents","16.07","11.13","20.07","10.93","29716","39236","5","0",
"2581","328","5","2","amounts spent on advertising directly to children","15.93","20.13","19.93","31.13","20148","25772","6","0","none"
"2582","328","6","0","amount of books published","15.93","18.27","19.93","14.20","16988","0","5","1","none"
"2583","328","7","3","population of males over 80","16.00","17.00","20.07","17.07","40664","45289","4","1","none"
"2584","328","8","1","students who eat breakfast","16.00","11.20","19.87","10.20","14380","20044","4","0","continuing the trend of alternate up and down imposed over a gradual downward trend"
"2585","329","1","2","percentage of workers who will have adequate health service","15.93","16.07","20.93","23.00","36219","39492","6","0","none"
"2586","329","2","0","amount of books published","15.93","23.13","19.87","23.93","17716","24207","5","0","none"
"2587","329","3","3","cancer death rates","16.07","18.07","20.07","19.00","76014","78561","7","1","none"
"2588","329","4","1","traffic accident health rate per 10,000 accidents","16.00","9.53","20.07","11.67","62337","66271","3","0",
"2589","329","5","2","death rate for the world population","16.00","11.93","20.00","12.93","28789","30896","7","0","none"
"2590","329","6","0","global economy growth rates","16.00","24.07","20.00","26.27","15010","18536","7","0","none"
"2591","329","7","3","population of males over 80","15.87","16.47","20.07","15.60","45201","50048","5","0","none"
"2592","329","8","1","striped dolphin populations","15.93","10.40","19.93","10.13","18380","21593","5","1",
"2593","330","1","1","yields of sunflower seed (kg/hectare)","14.60","15.67","14.60","15.67","1621","1802","8","0","none"
"2594","330","2","2","death rate for the world population","15.13","21.60","15.13","21.60","938","1106","8","0","none"
"2595","330","3","3","cancer death rates","11.73","12.13","11.73","12.13","668","837","8","0","none"
"2596","330","4","0","global economy growth rates","10.93","9.93","10.93","9.93","753","922","8","0",
"2597","330","5","1","striped dolphin populations","10.93","14.93","10.93","14.93","1317","1488","8","0","none"
"2598","330","6","2","percentage of workers who will have adequate health service","12.07","15.53","12.07","15.53","648","826","8","0","none"
"2599","330","7","3","population of males over 80","5.27","13.93","5.27","13.93","743","912","8","0","none"
"2600","330","8","0","amount of books published","9.67","13.60","9.67","13.60","874","1332","8","0",
"2601","331","1","3","population of males over 80","14.80","13.67","14.80","13.67","1166","1343","8","0","none"
"2602","331","2","1","traffic accident health rate per 10,000 accidents","6.93","11.40","6.93","11.40","483","668","8","0","none"
"2603","331","3","0","global economy growth rates","4.47","18.87","4.47","18.87","626","808","8","0","none"
"2604","331","4","2","death rate for the world population","6.53","13.87","6.53","13.87","992","1173","8","0",
"2605","331","5","3","cancer death rates","7.93","9.40","7.93","9.40","1992","2198","8","0","none"
"2606","331","6","1","striped dolphin populations","6.00","15.33","6.00","15.33","836","1017","8","0","none"
"2607","331","7","0","amount of books published","2.73","15.27","2.73","15.27","704","887","8","0","none"
"2608","331","8","2","amounts spent on advertising directly to children","2.47","17.93","2.47","17.93","853","1019","8","0",
"2609","332","1","2","death rate for the world population","15.33","10.13","15.33","10.13","3745","3915","6","0","none"
"2610","332","2","1","striped dolphin populations","15.33","10.13","15.33","10.13","573","752","6","0","none"
"2611","332","3","3","cancer death rates","12.20","5.20","12.20","5.20","436","604","6","0","none"
"2612","332","4","0","amount of books published","9.47","10.13","9.47","10.13","659","851","6","0",
"2613","332","5","2","percentage of workers who will have adequate health service","11.80","12.40","11.80","12.40","1519","1687","5","0","none"
"2614","332","6","1","traffic accident health rate per 10,000 accidents","5.87","12.80","5.87","12.80","580","739","5","0","none"
"2615","332","7","3","population of males over 80","4.80","18.40","4.80","18.40","689","847","5","0","none"
"2616","332","8","0","global economy growth rates","8.27","12.60","8.27","12.60","670","840","5","0",
"2617","333","1","2","amounts spent on advertising directly to children","15.60","11.87","19.87","16.07","11327","19791","5","1","none"
"2618","333","2","0","global burglary rates","15.87","21.00","20.13","20.00","13100","17108","5","0","none"
"2619","333","3","1","yields of sunflower seed (kg/hectare)","15.53","10.73","19.67","8.93","20306","21746","5","0","none"
"2620","333","4","3","cancer death rates","15.93","16.53","19.60","17.20","15867","17323","4","0","People are more and more exposed to bad food, chemicals, radiation etc. So the death rate should increase."
"2621","333","5","2","death rate for the world population","15.67","13.60","19.80","15.60","46090","47898","5","1","none"
"2622","333","6","0","amount of books published","15.87","21.60","20.00","19.93","22671","25503","5","5","none"
"2623","333","7","1","striped dolphin populations","16.00","11.13","20.07","11.67","13020","0","5","1","none"
"2624","333","8","3","population of males over 80","16.00","16.53","19.93","16.93","16486","21246","6","0","Medicine is getting better. Males take health problems more seriously."
"2625","334","1","2","death rate for the world population","18.60","10.27","18.60","10.27","1452","1621","8","0","none"
"2626","334","2","1","students who eat breakfast","7.87","19.40","7.87","19.40","777","958","8","0","none"
"2627","334","3","0","global burglary rates","12.20","8.27","12.20","8.27","609","766","8","0","none"
"2628","334","4","3","cancer death rates","4.80","16.20","4.80","16.20","914","1094","8","0",
"2629","334","5","2","amounts spent on advertising directly to children","3.47","16.40","3.47","16.40","865","1034","8","0","none"
"2630","334","6","1","striped dolphin populations","7.27","12.33","7.27","12.33","645","802","8","0","none"
"2631","334","7","0","global economy growth rates","12.80","16.47","12.80","16.47","852","1034","8","0","none"
"2632","334","8","3","population of males over 80","6.87","20.00","6.87","20.00","853","1010","8","0",
"2633","335","1","2","percentage of workers who will have adequate health service","14.47","16.13","14.47","16.13","1572","1753","8","0","none"
"2634","335","2","1","traffic accident health rate per 10,000 accidents","16.73","11.07","16.73","11.07","731","928","8","0","none"
"2635","335","3","3","population of males over 80","8.80","16.33","8.80","16.33","643","824","8","0","none"
"2636","335","4","0","global burglary rates","4.27","25.60","4.27","25.60","473","658","8","0",
"2637","335","5","2","amounts spent on advertising directly to children","9.60","11.60","9.60","11.60","853","1022","8","0","none"
"2638","335","6","1","striped dolphin populations","3.73","19.53","3.73","19.53","887","1069","8","0","none"
"2639","335","7","3","cancer death rates","5.20","17.40","5.20","17.40","1607","1789","8","0","none"
"2640","335","8","0","amount of books published","4.93","19.53","4.93","19.53","1041","1211","8","0",
"2641","336","1","0","global burglary rates","15.00","20.93","16.33","17.93","10496","26642","7","0","none"
"2642","336","2","1","yields of sunflower seed (kg/hectare)","16.00","11.93","19.93","12.53","34910","38972","4","0","none"
"2643","336","3","3","cancer death rates","16.00","17.07","20.07","17.93","13280","14576","5","1","none"
"2644","336","4","2","amounts spent on advertising directly to children","13.07","12.13","14.27","13.93","12144","13180","6","0","I am following the path. if it's a curve I continue in a curve."
"2645","336","5","0","global economy growth rates","14.00","21.80","15.93","19.87","13319","15131","8","0","none"
"2646","336","6","1","traffic accident health rate per 10,000 accidents","15.53","12.07","18.07","12.73","10945","12208","8","0","none"
"2647","336","7","3","population of males over 80","15.00","16.93","18.20","17.93","9498","11278","8","0","none"
"2648","336","8","2","percentage of workers who will have adequate health service","13.80","11.80","14.87","12.93","12731","14762","6","0",
"2649","337","1","0","amount of books published","16.00","18.07","18.80","10.07","87201","104006","7","0","none"
"2650","337","2","3","cancer death rates","15.87","16.07","18.87","15.00","77231","82036","7","3","none"
"2651","337","3","1","striped dolphin populations","15.93","11.20","18.93","10.20","85650","88912","5","0","none"
"2652","337","4","2","amounts spent on advertising directly to children","16.00","15.00","19.93","21.93","69927","87823","6","0","Children are the target group that can easily be manipulated and drawn"
"2653","337","5","0","global economy growth rates","16.00","19.13","19.93","15.93","126932","139277","3","0","none"
"2654","337","6","3","population of males over 80","15.87","17.07","19.87","18.07","54531","58302","5","0","none"
"2655","337","7","1","traffic accident health rate per 10,000 accidents","16.00","12.00","19.93","12.47","33625","0","5","2","none"
"2656","337","8","2","death rate for the world population","16.00","14.07","19.00","17.93","47988","54052","4","0","mortality rate will increase due to the occurrence of new diseases, genetically modified foods, increased pollution of the environment resulting in increased climate change globally as well as the increasing trend of bio-wars."
"2657","338","1","1","yields of sunflower seed (kg/hectare)","16.07","9.87","19.87","7.93","65091","71363","5","0","none"
"2658","338","2","3","population of males over 80","16.00","17.93","19.93","20.00","48011","51727","6","0","none"
"2659","338","3","0","global burglary rates","16.93","21.47","21.00","19.60","77075","85107","5","0","none"
"2660","338","4","2","amounts spent on advertising directly to children","15.87","13.00","20.00","15.67","41404","47176","5","0",
"2661","338","5","1","traffic accident health rate per 10,000 accidents","15.73","11.07","20.00","9.87","45208","49785","5","0","none"
"2662","338","6","3","cancer death rates","16.00","16.93","20.00","17.33","57613","71630","5","0","none"
"2663","338","7","0","global economy growth rates","16.07","20.20","20.00","17.13","35086","40664","5","0","none"
"2664","338","8","2","percentage of workers who will have adequate health service","16.00","15.00","20.07","20.20","32808","36201","5","0",
"2665","339","1","0","global burglary rates","15.00","16.07","20.00","0.13","76389","95458","5","0","none"
"2666","339","2","3","cancer death rates","15.07","16.53","20.00","16.47","41828","45982","4","1","none"
"2667","339","3","2","percentage of workers who will have adequate health service","15.93","20.00","20.00","31.40","36845","39612","3","0","none"
"2668","339","4","1","traffic accident health rate per 10,000 accidents","15.93","11.80","20.87","11.60","14787","19184","4","0","Asymptotic intuition..."
"2669","339","5","0","amount of books published","16.07","16.00","19.93","0.20","67681","71901","4","0","none"
"2670","339","6","3","population of males over 80","15.87","17.13","20.00","20.07","33979","41503","4","0","none"
"2671","339","7","2","death rate for the world population","15.93","24.20","19.87","36.00","26007","37320","3","0","none"
"2672","339","8","1","students who eat breakfast","16.07","10.07","20.13","8.20","15670","18593","4","0","I felt the numbers flow through me like the ripples on the pond. Ramanujan incarnate..."
"2673","345","1","0","global burglary rates","15.47","19.73","19.20","15.67","39983","54423","4","0","none"
"2674","345","2","1","traffic accident health rate per 10,000 accidents","17.07","12.20","20.40","11.67","13032","18883","5","0","none"
"2675","345","3","3","population of males over 80","16.60","17.40","20.53","18.40","20361","24786","4","0","none"
"2676","345","4","2","amounts spent on advertising directly to children","16.80","14.73","20.60","17.93","14838","17837","4","0","The amount of money spent on ads for kids is increasing with a curve, also it must be profitable to make kids spend more money because as it can be seen very obviously there is a jump between 2009 and 2011."
"2677","345","5","0","global economy growth rates","16.13","19.93","20.47","17.53","27406","30442","4","3","none"
"2678","345","6","1","striped dolphin populations","15.80","11.40","19.53","12.27","12488","14543","3","0","none"
"2679","345","7","3","cancer death rates","15.93","16.80","20.07","18.13","20594","22209","4","2","none"
"2680","345","8","2","percentage of workers who will have adequate health service","15.27","12.67","19.87","15.20","12216","13617","4","0","I guessed that if there is a rapid change in statistics as shown in such short time, there may be some kind of campaign for better cond.s for workers and I wouldn't stop until achieving to a more satisfactory census."
"2681","346","1","3","cancer death rates","16.20","18.00","20.00","19.27","40854","47619","4","0","none"
"2682","346","2","0","global economy growth rates","15.80","25.20","18.80","27.00","13677","15592","5","0","none"
"2683","346","3","1","traffic accident health rate per 10,000 accidents","15.87","11.13","20.00","10.53","16201","20357","6","1","none"
"2684","346","4","2","amounts spent on advertising directly to children","16.00","11.53","20.00","13.80","13821","17261","5","0","As focus in the nation shifts toward children, so will advertising because that is where the money is. They need to grab a child's attention so the child can then pull the heartstrings of the parent and thus pull pursestrings."
"2685","346","5","3","population of males over 80","16.00","16.47","19.00","17.07","11724","14766","6","2","none"
"2686","346","6","0","global burglary rates","15.93","22.60","19.93","22.13","14345","18562","4","1","none"
"2687","346","7","1","yields of sunflower seed (kg/hectare)","15.93","11.47","19.87","10.73","13596","16213","6","0","none"
"2688","346","8","2","percentage of workers who will have adequate health service","16.00","11.07","19.53","18.93","14992","15319","6","1","Obama's health plan requires that everyone has health insurance."
"2689","347","1","0","global economy growth rates","16.07","21.60","20.00","20.67","60634","66690","3","1","none"
"2690","347","2","2","amounts spent on advertising directly to children","15.93","14.07","20.00","18.07","33928","43057","3","0","none"
"2691","347","3","1","striped dolphin populations","15.93","11.00","19.93","9.13","40074","46858","3","0","none"
"2692","347","4","3","cancer death rates","15.93","17.20","20.00","18.47","49799","61247","3","0","Increases uses of toxic chemicals will continue to rise - and as the rich get richer and everyone else gets poorer, fewer will be able to afford the health care that could help with precancerous problems."
"2693","347","5","0","global burglary rates","16.00","22.87","20.00","23.87","50932","58821","4","0","none"
"2694","347","6","2","death rate for the world population","16.13","14.07","20.00","17.00","46982","0","3","2","none"
"2695","347","7","1","yields of sunflower seed (kg/hectare)","16.07","10.93","19.93","10.00","24990","30118","4","0","none"
"2696","347","8","3","population of males over 80","16.00","16.80","20.07","17.00","53151","59495","3","1","I think that the curve will flatten and then begin to decline due to man-made chemicals in the environment. "
"2697","348","1","2","death rate for the world population","14.27","10.40","16.73","15.60","24309","27549","4","1","none"
"2698","348","2","0","global economy growth rates","14.07","21.20","15.73","17.87","27425","29457","3","0","none"
"2699","348","3","3","population of males over 80","14.87","13.87","17.07","14.67","11814","16989","2","0","none"
"2700","348","4","1","yields of sunflower seed (kg/hectare)","13.73","11.87","17.33","10.73","7883","10171","2","0","pattern"
"2701","348","5","2","amounts spent on advertising directly to children","14.93","8.73","17.73","8.93","17393","19561","3","0","none"
"2702","348","6","0","amount of books published","16.07","19.33","18.87","15.47","11139","12994","3","0","none"
"2703","348","7","3","cancer death rates","14.87","16.40","19.53","17.27","20088","22016","5","0","none"
"2704","348","8","1","traffic accident health rate per 10,000 accidents","14.33","9.93","15.27","11.80","8965","9910","2","0","random"
"2705","349","1","2","death rate for the world population","15.73","16.40","19.87","34.53","23363","27270","5","1","none"
"2706","349","2","0","global burglary rates","14.87","15.60","20.00","4.27","7572","8810","5","0","none"
"2707","349","3","1","students who eat breakfast","15.80","11.47","20.00","11.33","9196","10128","5","0","none"
"2708","349","4","3","cancer death rates","15.67","16.73","19.87","17.13","6492","7459","5","0","it looks like a typical log rate. Also thinking about it logically, cancer won't skyrocket unless we have a major nuclear disaster or everyone takes up smoking. Ceteris paribus, there's going to be a levelling off somewhere. "
"2709","349","5","2","percentage of workers who will have adequate health service","16.00","14.00","19.20","20.87","6562","7101","4","1","none"
"2710","349","6","0","amount of books published","16.00","15.27","18.93","11.53","9078","11960","5","0","none"
"2711","349","7","1","yields of sunflower seed (kg/hectare)","15.93","11.13","20.67","10.00","10359","11099","5","0","none"
"2712","349","8","3","population of males over 80","16.13","17.13","20.07","16.93","9036","9710","6","0","80 year olds will die? Population will peak? "
"2713","350","1","3","cancer death rates","16.07","18.20","20.00","22.13","19001","21457","4","0","none"
"2714","350","2","1","striped dolphin populations","15.80","10.07","19.87","9.07","15154","16818","5","2","none"
"2715","350","3","2","death rate for the world population","15.73","13.93","18.93","16.87","26508","0","4","2","none"
"2716","350","4","0","global economy growth rates","14.93","23.00","18.87","23.27","12640","14064","4","0","Optimism."
"2717","350","5","3","population of males over 80","15.87","17.07","20.13","21.20","12011","16537","4","1","none"
"2718","350","6","1","yields of sunflower seed (kg/hectare)","16.00","12.00","19.87","11.40","13189","14701","4","0","none"
"2719","350","7","2","amounts spent on advertising directly to children","15.87","13.00","19.00","18.13","33225","34818","4","0","none"
"2720","350","8","0","amount of books published","14.87","19.87","20.00","15.13","681279","683807","4","0","The trend looked as though it was getting progressively worse as opposed to predictably."
"2721","353","1","0","amount of books published","15.87","18.13","20.93","19.73","37597","42796","4","0","none"
"2722","353","2","3","cancer death rates","16.80","22.67","22.33","31.20","8073","9329","6","0","none"
"2723","353","3","1","striped dolphin populations","15.87","7.73","20.00","5.07","7182","8782","5","0","none"
"2724","353","4","2","death rate for the world population","16.53","22.00","19.60","34.40","13161","14729","7","0",
"2725","353","5","0","global burglary rates","15.07","23.93","19.73","22.93","9699","15739","6","0","none"
"2726","353","6","3","population of males over 80","16.13","15.60","18.53","15.07","10138","11874","6","0","none"
"2727","353","7","1","students who eat breakfast","16.80","12.67","20.13","15.33","8991","10767","7","0","none"
"2728","353","8","2","percentage of workers who will have adequate health service","16.47","2.27","20.20","0.53","9353","10097","6","0",
"2729","354","1","3","population of males over 80","16.93","17.00","20.87","17.07","35746","38493","5","0","none"
"2730","354","2","0","global economy growth rates","16.00","18.20","20.07","6.07","25290","43770","5","0","none"
"2731","354","3","2","percentage of workers who will have adequate health service","16.13","15.93","19.73","24.00","34365","40741","4","2","none"
"2732","354","4","1","traffic accident health rate per 10,000 accidents","16.00","12.07","19.87","13.07","23850","36554","4","0",
"2733","354","5","3","cancer death rates","16.20","16.13","20.73","15.20","31647","33640","4","1","none"
"2734","354","6","0","global burglary rates","15.60","18.33","20.60","11.20","33265","40280","5","0","none"
"2735","354","7","2","amounts spent on advertising directly to children","16.40","14.47","20.80","23.00","6542","8191","4","0","none"
"2736","354","8","1","yields of sunflower seed (kg/hectare)","16.07","11.73","20.20","11.73","9467","10700","5","0",
"2737","355","1","1","students who eat breakfast","17.93","9.27","20.40","8.53","11878","21534","7","0","none"
"2738","355","2","0","global economy growth rates","16.60","18.47","19.87","13.60","7849","10753","7","0","none"
"2739","355","3","2","death rate for the world population","14.87","12.60","17.67","17.53","7339","8659","6","0","none"
"2740","355","4","3","cancer death rates","16.00","15.80","19.33","14.20","6708","7964","6","0","???"
"2741","355","5","1","striped dolphin populations","15.80","10.87","19.93","11.53","13306","18537","6","0","none"
"2742","355","6","0","global burglary rates","15.93","18.33","19.53","11.33","38050","38945","7","0","none"
"2743","355","7","2","amounts spent on advertising directly to children","16.20","15.00","19.93","22.60","4452","6700","7","0","none"
"2744","355","8","3","population of males over 80","17.47","15.53","20.60","12.80","4693","5757","7","0","??"
"2745","356","1","0","global burglary rates","16.00","18.93","20.00","11.20","90565","97984","4","2","none"
"2746","356","2","3","population of males over 80","16.00","16.47","20.07","17.00","95889","100760","2","0","none"
"2747","356","3","2","death rate for the world population","16.00","12.00","20.07","13.87","80344","84622","1","0","none"
"2748","356","4","1","yields of sunflower seed (kg/hectare)","16.07","11.40","20.07","10.93","34621","42079","2","0","I totally guessed. I am awful with graphing and stats."
"2749","356","5","0","amount of books published","16.07","18.07","20.07","10.00","151345","163905","1","1","none"
"2750","356","6","3","cancer death rates","16.07","16.47","20.00","17.00","58672","61960","3","0","none"
"2751","356","7","2","percentage of workers who will have adequate health service","16.07","15.93","20.07","23.80","69851","79148","1","0","none"
"2752","356","8","1","traffic accident health rate per 10,000 accidents","16.07","11.47","20.07","10.87","23890","28204","4","0","I guessed. I went down have a square on each dot and over four. I don't know how to do this."
"2753","357","1","1","students who eat breakfast","14.93","11.13","17.87","10.00","17887","20101","4","0","none"
"2754","357","2","0","amount of books published","14.93","22.00","17.87","21.00","9419","11288","4","0","none"
"2755","357","3","2","amounts spent on advertising directly to children","14.93","11.07","18.07","13.07","8747","10063","4","0","none"
"2756","357","4","3","cancer death rates","15.07","16.13","18.07","16.93","6609","8172","4","0","Medicine and treatments are getting better and better. "
"2757","357","5","1","striped dolphin populations","15.07","11.20","17.87","10.07","6925","8240","4","0","none"
"2758","357","6","0","global burglary rates","15.00","23.33","18.00","21.93","6960","8645","4","0","none"
"2759","357","7","2","death rate for the world population","15.93","12.07","20.00","13.13","8681","11104","5","0","none"
"2760","357","8","3","population of males over 80","15.13","17.40","18.60","18.27","9351","10827","4","0","People are living longer. "
"2761","358","1","0","amount of books published","15.93","23.07","19.93","22.13","34608","35648","6","1","none"
"2762","358","2","2","death rate for the world population","16.07","10.87","19.87","11.93","20469","24625","5","0","none"
"2763","358","3","1","traffic accident health rate per 10,000 accidents","15.93","13.07","20.00","13.07","13429","17683","7","0","none"
"2764","358","4","3","population of males over 80","15.93","16.20","19.93","16.87","11516","16622","5","0","There does not seem to be an exact correlation among the years. It varies and its likely that it will increase but not by a great deal. "
"2765","358","5","0","global economy growth rates","15.80","23.13","20.13","22.53","21108","24416","5","1","none"
"2766","358","6","2","amounts spent on advertising directly to children","16.00","9.13","20.00","8.27","12758","14753","5","0","none"
"2767","358","7","1","students who eat breakfast","15.93","13.20","20.00","14.00","23340","25470","5","0","none"
"2768","358","8","3","cancer death rates","15.93","17.13","20.00","16.00","7939","9949","5","0","It is likely that as the year progresses, a medicine/ vaccine might be discovered by 2015."
"2769","359","1","0","global economy growth rates","14.93","17.93","19.07","15.93","30421","39236","6","0","none"
"2770","359","2","2","percentage of workers who will have adequate health service","16.07","13.00","19.13","14.73","38807","43623","7","0","none"
"2771","359","3","3","cancer death rates","15.00","16.60","19.00","16.87","17724","18804","7","1","none"
"2772","359","4","1","striped dolphin populations","16.00","11.20","20.00","11.00","27833","0","7","1","As there are tendencies of declining in numbers of population individuals this is due to the factors which influence this number. Influence is not going to change rapidly, as it would influence many individuals who are involved in this declining, so tendencies will remain the same, but as seen from the graphs number of individuals is stabilizing meaning, that either influence to population is decreasing, either population became more adapted to that influence."
"2773","359","5","0","global burglary rates","15.87","20.27","20.00","17.33","44978","54618","6","0","none"
"2774","359","6","2","amounts spent on advertising directly to children","15.93","14.67","19.93","19.73","15928","21519","7","0","none"
"2775","359","7","3","population of males over 80","16.07","16.27","19.93","16.27","19397","23620","6","0","none"
"2776","359","8","1","yields of sunflower seed (kg/hectare)","16.00","11.73","20.00","12.00","27538","33978","5","0","As fertilizers are improving and so does genetic engineering i believe that sunflower seed yield will became more or less stable or even rise a bit, but not drastically. "
"2777","360","1","2","amounts spent on advertising directly to children","15.87","13.33","19.40","16.20","15601","16902","5","0","none"
"2778","360","2","3","cancer death rates","16.00","16.40","19.93","16.20","16684","18304","7","1","none"
"2779","360","3","0","global burglary rates","16.13","20.87","20.13","20.07","11105","13471","2","0","none"
"2780","360","4","1","yields of sunflower seed (kg/hectare)","15.67","11.73","20.13","11.40","10053","11195","5","0","it gets less and less and i was trying to do the mathematically stereotypical thing so..."
"2781","360","5","2","percentage of workers who will have adequate health service","15.93","13.00","20.00","16.07","8455","9852","7","0","none"
"2782","360","6","3","population of males over 80","16.07","17.93","19.87","19.93","7818","8860","4","0","none"
"2783","360","7","0","global economy growth rates","16.07","25.07","21.13","31.67","9821","11046","1","0","none"
"2784","360","8","1","traffic accident health rate per 10,000 accidents","16.13","12.27","20.73","12.07","7134","8532","1","1","traffic accident rate seems a little random anyway so w/e"
"2785","361","1","1","yields of sunflower seed (kg/hectare)","15.93","11.00","19.80","10.07","33218","0","6","1","none"
"2786","361","2","2","amounts spent on advertising directly to children","16.07","16.87","20.47","23.13","2408","0","5","1","none"
"2787","361","3","0","global economy growth rates","16.13","22.27","19.80","20.40","14491","16137","4","0","none"
"2788","361","4","3","population of males over 80","16.87","18.07","20.87","20.47","8883","10074","6","0",
"2789","361","5","1","striped dolphin populations","16.13","11.13","20.47","10.53","19859","20702","6","0","none"
"2790","361","6","2","death rate for the world population","15.80","12.40","21.00","13.53","8734","9777","6","2","none"
"2791","361","7","0","global burglary rates","16.00","21.00","20.07","18.53","5550","6336","6","0","none"
"2792","361","8","3","cancer death rates","16.60","16.93","19.53","18.20","4987","5673","6","0",
"2793","362","1","0","global burglary rates","16.00","22.20","19.73","21.07","11286","11990","6","2","none"
"2794","362","2","3","population of males over 80","16.07","16.87","19.87","17.67","18030","23246","6","0","none"
"2795","362","3","1","striped dolphin populations","15.93","10.93","19.93","10.07","9545","11441","6","0","none"
"2796","362","4","2","percentage of workers who will have adequate health service","15.00","14.00","18.93","17.07","10717","12997","6","0","I answered this way because it seems like this trend of health service will continue to increase but will start to plateau until countries with poor health service change their health policies or government leaders."
"2797","362","5","0","amount of books published","15.93","19.27","19.73","12.87","11003","14802","7","1","none"
"2798","362","6","3","cancer death rates","16.00","17.00","20.00","17.60","12101","14158","6","0","none"
"2799","362","7","1","yields of sunflower seed (kg/hectare)","16.07","13.00","19.93","12.67","14747","18155","6","1","none"
"2800","362","8","2","death rate for the world population","16.07","8.20","20.07","12.07","14951","16903","4","0","I answered this way because I feel like death rates fluctuate depending on many factors (e.g. health epidemics, natural disasters, etc.)."
"2801","363","1","1","students who eat breakfast","16.00","10.27","20.00","9.00","18954","0","7","3","none"
"2802","363","2","2","percentage of workers who will have adequate health service","16.07","18.20","20.07","34.00","23505","36419","6","0","none"
"2803","363","3","3","population of males over 80","16.00","17.40","20.00","18.93","11570","14628","6","3","none"
"2804","363","4","0","amount of books published","16.07","15.80","19.93","1.07","16352","54909","6","3","It's an exponentially decreasing graph, so in 2013 it went down 8 units and in 2015 down 16 units, because it starts off going down 2 units, then 4 and so I continued the curve"
"2805","363","5","1","striped dolphin populations","16.00","11.53","19.93","11.20","10399","14615","6","0","none"
"2806","363","6","2","death rate for the world population","16.13","17.93","19.87","33.93","15720","31294","6","1","none"
"2807","363","7","3","cancer death rates","15.93","16.73","19.93","17.33","9699","11681","6","1","none"
"2808","363","8","0","global economy growth rates","15.87","16.00","20.13","1.27","13668","16496","5","0","It is an exponentially decreasing graph. "
"2809","364","1","0","global burglary rates","15.20","22.00","17.93","20.87","41124","47131","3","0","none"
"2810","364","2","1","traffic accident health rate per 10,000 accidents","16.07","11.93","18.93","11.20","24432","26711","5","1","none"
"2811","364","3","3","cancer death rates","15.87","17.00","18.80","17.07","17831","21031","5","0","none"
"2812","364","4","2","death rate for the world population","16.00","13.13","20.00","15.20","56266","59596","2","0","Guessed because the question was not clear.  Death rate for what?"
"2813","364","5","0","global economy growth rates","16.00","23.00","19.80","22.07","27729","31514","3","0","none"
"2814","364","6","1","yields of sunflower seed (kg/hectare)","15.87","11.73","19.93","10.93","15957","18893","6","0","none"
"2815","364","7","3","population of males over 80","16.07","16.13","20.07","16.87","15853","17285","4","0","none"
